# Op -75.381092 4.492298 2495
# Pp -75.38788 4.487717 2712
# A 4.466944 4.500833 -75.37 -75.40472
# cenith[rad] azimuth[rad] distance[km]
-5.699034292226382026e-02 -1.517367880305274253e-01 5.728441843680029706e+02
-5.699034292226382026e-02 -1.403387194460746501e-01 6.553905527785005916e+02
-5.699034292226382026e-02 -1.289406508616219027e-01 6.833244014564471627e+02
-5.699034292226382026e-02 -1.175425822771691275e-01 7.246114870913664845e+02
-5.699034292226382026e-02 -1.061445136927163663e-01 7.464806180971207823e+02
-5.699034292226382026e-02 -9.474644510826360500e-02 7.683513532465638036e+02
-5.699034292226382026e-02 -8.334837652381084372e-02 7.938653142536604719e+02
-5.699034292226382026e-02 -7.195030793935808244e-02 8.145255360068953223e+02
-5.699034292226382026e-02 -6.055223935490532117e-02 8.485406548824360016e+02
-5.699034292226382026e-02 -4.915417077045255989e-02 8.740603552918084915e+02
-5.699034292226382026e-02 -3.775610218599978474e-02 8.850138346161309073e+02
-5.699034292226382026e-02 -2.635803360154704081e-02 8.923261886371312812e+02
-5.699034292226382026e-02 -1.495996501709426219e-02 8.996392903781148789e+02
-5.699034292226382026e-02 -3.561896432641516088e-03 8.996683981336313991e+02
-5.699034292226382026e-02 7.836172151811260367e-03 8.996977302954035167e+02
-5.699034292226382026e-02 1.923424073626403899e-02 8.997273336275108022e+02
-5.699034292226382026e-02 3.063230932071678292e-02 9.058283994789907183e+02
-5.699034292226382026e-02 4.203037790516955807e-02 9.204301232205131100e+02
-5.699034292226382026e-02 5.342844648962230547e-02 9.277470976970474794e+02
-5.699034292226382026e-02 6.482651507407508062e-02 9.399222325783422320e+02
-5.699034292226382026e-02 7.622458365852782802e-02 9.435974694768169684e+02
-5.699034292226382026e-02 8.762265224298060318e-02 9.290562940185848220e+02
-5.699034292226382026e-02 9.902072082743337833e-02 9.436621995667156853e+02
-5.699034292226382026e-02 1.104187894118861674e-01 9.582692457153339092e+02
-5.699034292226382026e-02 1.218168579963388731e-01 9.910961417720894815e+02
-5.699034292226382026e-02 1.332149265807916483e-01 1.005706067765867374e+03
-5.699034292226382026e-02 1.446129951652444234e-01 1.005741108035367574e+03
-5.699034292226382026e-02 1.560110637496971986e-01 9.948438460005758088e+02
-5.699034292226382026e-02 1.674091323341499182e-01 9.912343894526875374e+02
-5.699034292226382026e-02 1.788072009186026934e-01 9.475365923334018134e+02
-5.699034292226382026e-02 1.902052695030554685e-01 8.273011347739230814e+02
-5.699034292226382026e-02 2.016033380875082437e-01 7.179911319365322697e+02
-5.699034292226382026e-02 2.130014066719610188e-01 6.414763109856017991e+02
-5.699034292226382026e-02 2.243994752564137385e-01 6.269192214088665196e+02
-5.699034292226382026e-02 2.357975438408665136e-01 6.293711177083677057e+02
-5.699034292226382026e-02 2.471956124253192888e-01 6.269629659091243639e+02
-5.699034292226382026e-02 2.585936810097720917e-01 6.269847580149208852e+02
-5.699034292226382026e-02 2.699917495942247836e-01 6.233610999340363605e+02
-5.699034292226382026e-02 2.813898181786775865e-01 6.343191686119132555e+02
-5.699034292226382026e-02 2.927878867631303339e-01 6.416322657359585264e+02
-5.699034292226382026e-02 3.041859553475831368e-01 6.598830328352478318e+02
-5.699034292226382026e-02 3.155840239320358842e-01 6.599054876060331480e+02
-5.699034292226382026e-02 3.269820925164886316e-01 6.599278112056940699e+02
-5.699034292226382026e-02 3.383801611009413790e-01 6.563038561951096881e+02
-5.699034292226382026e-02 3.497782296853941819e-01 6.490332459298330150e+02
-5.699034292226382026e-02 3.611762982698469293e-01 6.405465316412880838e+02
-5.699034292226382026e-02 3.725743668542997322e-01 6.417830762455546392e+02
-5.699034292226382026e-02 3.839724354387524796e-01 6.418039812640056425e+02
-6.767603222018828135e-02 -1.745329251994329478e-01 5.825223417427997674e+02
-6.767603222018828135e-02 -1.631348566149801727e-01 6.444323243490225650e+02
-6.767603222018828135e-02 -1.517367880305274253e-01 6.808592505562539827e+02
-6.767603222018828135e-02 -1.403387194460746501e-01 7.063653403466861391e+02
-6.767603222018828135e-02 -1.289406508616219027e-01 7.282320327777570128e+02
-6.767603222018828135e-02 -1.175425822771691275e-01 7.501002912767705766e+02
-6.767603222018828135e-02 -1.061445136927163663e-01 7.865356591159434174e+02
-6.767603222018828135e-02 -9.474644510826360500e-02 8.120490387436775563e+02
-6.767603222018828135e-02 -8.334837652381084372e-02 8.484890853706139069e+02
-6.767603222018828135e-02 -7.195030793935808244e-02 8.594397759041536347e+02
-6.767603222018828135e-02 -6.055223935490532117e-02 8.764611469559891930e+02
-6.767603222018828135e-02 -4.915417077045255989e-02 9.068376430512216757e+02
-6.767603222018828135e-02 -3.775610218599978474e-02 9.214341740447647453e+02
-6.767603222018828135e-02 -2.635803360154704081e-02 9.105368897497323815e+02
-6.767603222018828135e-02 -1.495996501709426219e-02 9.202787449288516655e+02
-6.767603222018828135e-02 -3.561896432641516088e-03 9.288074088592725275e+02
-6.767603222018828135e-02 7.836172151811260367e-03 9.397652170351316272e+02
-6.767603222018828135e-02 1.923424073626403899e-02 9.434387665841356920e+02
-6.767603222018828135e-02 3.063230932071678292e-02 9.434700587305025010e+02
-6.767603222018828135e-02 4.203037790516955807e-02 9.435015868765286768e+02
-6.767603222018828135e-02 5.342844648962230547e-02 9.398903560641655304e+02
-6.767603222018828135e-02 6.482651507407508062e-02 9.508515352664437614e+02
-6.767603222018828135e-02 7.622458365852782802e-02 9.654568693694436661e+02
-6.767603222018828135e-02 8.762265224298060318e-02 9.788489220528258556e+02
-6.767603222018828135e-02 9.902072082743337833e-02 9.910275583916063624e+02
-6.767603222018828135e-02 1.104187894118861674e-01 1.008065308880473140e+03
-6.767603222018828135e-02 1.218168579963388731e-01 1.027533532453329371e+03
-6.767603222018828135e-02 1.332149265807916483e-01 1.023925405560069862e+03
-6.767603222018828135e-02 1.446129951652444234e-01 1.013029086593637430e+03
-6.767603222018828135e-02 1.560110637496971986e-01 1.026426251564262429e+03
-6.767603222018828135e-02 1.674091323341499182e-01 1.042253913263221875e+03
-6.767603222018828135e-02 1.788072009186026934e-01 1.056867929272694482e+03
-6.767603222018828135e-02 1.902052695030554685e-01 1.045971410437093709e+03
-6.767603222018828135e-02 2.016033380875082437e-01 9.913385486070405932e+02
-6.767603222018828135e-02 2.130014066719610188e-01 8.929647406581331097e+02
-6.767603222018828135e-02 2.243994752564137385e-01 7.581351088049112832e+02
-6.767603222018828135e-02 2.357975438408665136e-01 6.731112338609427752e+02
-6.767603222018828135e-02 2.471956124253192888e-01 6.634143111992402737e+02
-6.767603222018828135e-02 2.585936810097720917e-01 6.707278910215405858e+02
-6.767603222018828135e-02 2.699917495942247836e-01 6.634603663011791923e+02
-6.767603222018828135e-02 2.813898181786775865e-01 6.659136132326605093e+02
-6.767603222018828135e-02 2.927878867631303339e-01 6.707973685699038242e+02
-6.767603222018828135e-02 3.041859553475831368e-01 6.781118323003298656e+02
-6.767603222018828135e-02 3.155840239320358842e-01 6.927184724987038180e+02
-6.767603222018828135e-02 3.269820925164886316e-01 6.963879205893873632e+02
-6.767603222018828135e-02 3.383801611009413790e-01 7.000574560327266909e+02
-6.767603222018828135e-02 3.497782296853941819e-01 6.964345723214253212e+02
-6.767603222018828135e-02 3.611762982698469293e-01 6.928112716312458588e+02
-6.767603222018828135e-02 3.725743668542997322e-01 6.782480560120110340e+02
-6.767603222018828135e-02 3.839724354387524796e-01 6.673303030357236594e+02
-7.836172151811279796e-02 -1.745329251994329478e-01 6.990267443779232508e+02
-7.836172151811279796e-02 -1.631348566149801727e-01 7.318129556212624038e+02
-7.836172151811279796e-02 -1.517367880305274253e-01 7.573193780720672521e+02
-7.836172151811279796e-02 -1.403387194460746501e-01 7.755454505422776492e+02
-7.836172151811279796e-02 -1.289406508616219027e-01 7.901317674890873377e+02
-7.836172151811279796e-02 -1.175425822771691275e-01 8.047192813241110798e+02
-7.836172151811279796e-02 -1.061445136927163663e-01 8.193080007042254920e+02
-7.836172151811279796e-02 -9.474644510826360500e-02 8.448223812565170192e+02
-7.836172151811279796e-02 -8.334837652381084372e-02 8.521306765371663232e+02
-7.836172151811279796e-02 -7.195030793935808244e-02 8.885733883260743369e+02
-7.836172151811279796e-02 -6.055223935490532117e-02 9.104514013601938132e+02
-7.836172151811279796e-02 -4.915417077045255989e-02 9.214053465970609977e+02
-7.836172151811279796e-02 -3.775610218599978474e-02 9.360023352413343218e+02
-7.836172151811279796e-02 -2.635803360154704081e-02 9.506005862015236971e+02
-7.836172151811279796e-02 -1.495996501709426219e-02 9.615577939602676452e+02
-7.836172151811279796e-02 -3.561896432641516088e-03 9.652312456857965799e+02
-7.836172151811279796e-02 7.836172151811260367e-03 9.689052242703443198e+02
-7.836172151811279796e-02 1.923424073626403899e-02 9.689370875036529469e+02
-7.836172151811279796e-02 3.063230932071678292e-02 9.835402087342071127e+02
-7.836172151811279796e-02 4.203037790516955807e-02 9.945016742210646044e+02
-7.836172151811279796e-02 5.342844648962230547e-02 1.001821142270032510e+03
-7.836172151811279796e-02 6.482651507407508062e-02 1.005498167514652323e+03
-7.836172151811279796e-02 7.622458365852782802e-02 1.009175637072561244e+03
-7.836172151811279796e-02 8.762265224298060318e-02 1.009210186767165283e+03
-7.836172151811279796e-02 9.902072082743337833e-02 1.016531883438247405e+03
-7.836172151811279796e-02 1.104187894118861674e-01 1.038428700904957395e+03
-7.836172151811279796e-02 1.218168579963388731e-01 1.042108440558365601e+03
-7.836172151811279796e-02 1.332149265807916483e-01 1.049432434442592921e+03
-7.836172151811279796e-02 1.446129951652444234e-01 1.067688990292141170e+03
-7.836172151811279796e-02 1.560110637496971986e-01 1.082302786429475645e+03
-7.836172151811279796e-02 1.674091323341499182e-01 1.093273406024593669e+03
-7.836172151811279796e-02 1.788072009186026934e-01 1.095741273249097048e+03
-7.836172151811279796e-02 1.902052695030554685e-01 1.107928002050576879e+03
-7.836172151811279796e-02 2.016033380875082437e-01 1.106751936304725177e+03
-7.836172151811279796e-02 2.130014066719610188e-01 1.095856388601007211e+03
-7.836172151811279796e-02 2.243994752564137385e-01 1.008417416186135711e+03
-7.836172151811279796e-02 2.357975438408665136e-01 8.662970272115720718e+02
-7.836172151811279796e-02 2.471956124253192888e-01 7.581879615980029712e+02
-7.836172151811279796e-02 2.585936810097720917e-01 7.169012542905893497e+02
-7.836172151811279796e-02 2.699917495942247836e-01 7.144958310681475950e+02
-7.836172151811279796e-02 2.813898181786775865e-01 7.181660020852749540e+02
-7.836172151811279796e-02 2.927878867631303339e-01 7.181906873015050223e+02
-7.836172151811279796e-02 3.041859553475831368e-01 7.218610134694092721e+02
-7.836172151811279796e-02 3.155840239320358842e-01 7.182396944373073211e+02
-7.836172151811279796e-02 3.269820925164886316e-01 7.182639909778606579e+02
-7.836172151811279796e-02 3.383801611009413790e-01 7.146420046128238255e+02
-7.836172151811279796e-02 3.497782296853941819e-01 7.037270897144223909e+02
-7.836172151811279796e-02 3.611762982698469293e-01 6.928112716312458588e+02
-7.836172151811279796e-02 3.725743668542997322e-01 6.818945549905997723e+02
-7.836172151811279796e-02 3.839724354387524796e-01 6.782701558575220133e+02
-8.904741081603724517e-02 -1.745329251994329478e-01 7.317936421824448416e+02
-8.904741081603724517e-02 -1.631348566149801727e-01 7.827850313125665025e+02
-8.904741081603724517e-02 -1.517367880305274253e-01 7.900880381291343610e+02
-8.904741081603724517e-02 -1.403387194460746501e-01 7.864686446396428892e+02
-8.904741081603724517e-02 -1.289406508616219027e-01 7.937729340846200330e+02
-8.904741081603724517e-02 -1.175425822771691275e-01 8.265669039046637181e+02
-8.904741081603724517e-02 -1.061445136927163663e-01 8.338735036309042243e+02
-8.904741081603724517e-02 -9.474644510826360500e-02 8.690989348015395990e+02
-8.904741081603724517e-02 -8.334837652381084372e-02 9.176793279016237648e+02
-8.904741081603724517e-02 -7.195030793935808244e-02 9.286321094733416430e+02
-8.904741081603724517e-02 -6.055223935490532117e-02 9.468695374515491494e+02
-8.904741081603724517e-02 -4.915417077045255989e-02 9.468988314895452731e+02
-8.904741081603724517e-02 -3.775610218599978474e-02 9.360023352413343218e+02
-8.904741081603724517e-02 -2.635803360154704081e-02 9.506005862015236971e+02
-8.904741081603724517e-02 -1.495996501709426219e-02 9.652000666237147470e+02
-8.904741081603724517e-02 -3.561896432641516088e-03 9.798008076701031541e+02
-8.904741081603724517e-02 7.836172151811260367e-03 9.834752615596211172e+02
-8.904741081603724517e-02 1.923424073626403899e-02 9.871502332278480480e+02
-8.904741081603724517e-02 3.063230932071678292e-02 1.009039461183544631e+03
-8.904741081603724517e-02 4.203037790516955807e-02 1.027287523343056137e+03
-8.904741081603724517e-02 5.342844648962230547e-02 1.030965066917076683e+03
-8.904741081603724517e-02 6.482651507407508062e-02 1.034643077673541029e+03
-8.904741081603724517e-02 7.622458365852782802e-02 1.038321539722932812e+03
-8.904741081603724517e-02 8.762265224298060318e-02 1.056573905462437324e+03
-8.904741081603724517e-02 9.902072082743337833e-02 1.071184200032690796e+03
-8.904741081603724517e-02 1.104187894118861674e-01 1.085795653443855599e+03
-8.904741081603724517e-02 1.218168579963388731e-01 1.100408270621118390e+03
-8.904741081603724517e-02 1.332149265807916483e-01 1.113807400804605777e+03
-8.904741081603724517e-02 1.446129951652444234e-01 1.128422221779115262e+03
-8.904741081603724517e-02 1.560110637496971986e-01 1.136964608851882531e+03
-8.904741081603724517e-02 1.674091323341499182e-01 1.155225649625038386e+03
-8.904741081603724517e-02 1.788072009186026934e-01 1.173487988235214743e+03
-8.904741081603724517e-02 1.902052695030554685e-01 1.155306564809604879e+03
-8.904741081603724517e-02 2.016033380875082437e-01 1.155347030703787595e+03
-8.904741081603724517e-02 2.130014066719610188e-01 1.166321768367523191e+03
-8.904741081603724517e-02 2.243994752564137385e-01 1.151782984379369509e+03
-8.904741081603724517e-02 2.357975438408665136e-01 1.137243120123325070e+03
-8.904741081603724517e-02 2.471956124253192888e-01 1.057089618072936901e+03
-8.904741081603724517e-02 2.585936810097720917e-01 9.307570133301708211e+02
-8.904741081603724517e-02 2.699917495942247836e-01 8.299333153641767922e+02
-8.904741081603724517e-02 2.813898181786775865e-01 7.570515207604274792e+02
-8.904741081603724517e-02 2.927878867631303339e-01 7.510014761855660481e+02
-8.904741081603724517e-02 3.041859553475831368e-01 7.473813878858952648e+02
-8.904741081603724517e-02 3.155840239320358842e-01 7.328232610597292478e+02
-8.904741081603724517e-02 3.269820925164886316e-01 7.255560206568565036e+02
-8.904741081603724517e-02 3.383801611009413790e-01 7.219342791809151549e+02
-8.904741081603724517e-02 3.497782296853941819e-01 7.292509020184583051e+02
-8.904741081603724517e-02 3.611762982698469293e-01 7.256286874445627291e+02
-8.904741081603724517e-02 3.725743668542997322e-01 7.147130477422806507e+02
-8.904741081603724517e-02 3.839724354387524796e-01 7.062275534835384860e+02
-9.973310011396170627e-02 -1.745329251994329478e-01 7.536382622504770552e+02
-9.973310011396170627e-02 -1.631348566149801727e-01 7.827850313125665025e+02
-9.973310011396170627e-02 -1.517367880305274253e-01 7.973699680355225610e+02
-9.973310011396170627e-02 -1.403387194460746501e-01 8.119560995575933475e+02
-9.973310011396170627e-02 -1.289406508616219027e-01 8.265434360924255088e+02
-9.973310011396170627e-02 -1.175425822771691275e-01 8.399182302445190089e+02
-9.973310011396170627e-02 -1.061445136927163663e-01 8.884941481171023270e+02
-9.973310011396170627e-02 -9.474644510826360500e-02 9.030861133284620337e+02
-9.973310011396170627e-02 -8.334837652381084372e-02 9.176793279016237648e+02
-9.973310011396170627e-02 -7.195030793935808244e-02 9.286321094733416430e+02
-9.973310011396170627e-02 -6.055223935490532117e-02 9.468695374515491494e+02
-9.973310011396170627e-02 -4.915417077045255989e-02 9.468988314895452731e+02
-9.973310011396170627e-02 -3.775610218599978474e-02 9.396443756955848130e+02
-9.973310011396170627e-02 -2.635803360154704081e-02 9.506005862015236971e+02
-9.973310011396170627e-02 -1.495996501709426219e-02 9.652000666237147470e+02
-9.973310011396170627e-02 -3.561896432641516088e-03 9.798008076701031541e+02
-9.973310011396170627e-02 7.836172151811260367e-03 9.907602805820920366e+02
-9.973310011396170627e-02 1.923424073626403899e-02 1.005363380523613273e+03
-9.973310011396170627e-02 3.063230932071678292e-02 1.019967711829065706e+03
-9.973310011396170627e-02 4.203037790516955807e-02 1.034573268281801347e+03
-9.973310011396170627e-02 5.342844648962230547e-02 1.049180042532432935e+03
-9.973310011396170627e-02 6.482651507407508062e-02 1.063788026084244393e+03
-9.973310011396170627e-02 7.622458365852782802e-02 1.078397209308705442e+03
-9.973310011396170627e-02 8.762265224298060318e-02 1.078434110305066952e+03
-9.973310011396170627e-02 9.902072082743337833e-02 1.082114678551125280e+03
-9.973310011396170627e-02 1.104187894118861674e-01 1.085795653443855599e+03
-9.973310011396170627e-02 1.218168579963388731e-01 1.118626980382226520e+03
-9.973310011396170627e-02 1.332149265807916483e-01 1.162392322154551266e+03
-9.973310011396170627e-02 1.446129951652444234e-01 1.177008838654868896e+03
-9.973310011396170627e-02 1.560110637496971986e-01 1.173405801615408336e+03
-9.973310011396170627e-02 1.674091323341499182e-01 1.173446827461813882e+03
-9.973310011396170627e-02 1.788072009186026934e-01 1.191709804527993583e+03
-9.973310011396170627e-02 1.902052695030554685e-01 1.199040605521117641e+03
-9.973310011396170627e-02 2.016033380875082437e-01 1.195437965481926767e+03
-9.973310011396170627e-02 2.130014066719610188e-01 1.180900754164111277e+03
-9.973310011396170627e-02 2.243994752564137385e-01 1.180942047516712364e+03
-9.973310011396170627e-02 2.357975438408665136e-01 1.180983275912430372e+03
-9.973310011396170627e-02 2.471956124253192888e-01 1.181024400131399943e+03
-9.973310011396170627e-02 2.585936810097720917e-01 1.159193812484065802e+03
-9.973310011396170627e-02 2.699917495942247836e-01 1.035290536252568927e+03
-9.973310011396170627e-02 2.813898181786775865e-01 9.259606388895754208e+02
-9.973310011396170627e-02 2.927878867631303339e-01 8.093317861961079416e+02
-9.973310011396170627e-02 3.041859553475831368e-01 7.583186919504996695e+02
-9.973310011396170627e-02 3.155840239320358842e-01 7.619903763272400283e+02
-9.973310011396170627e-02 3.269820925164886316e-01 7.693081826518233584e+02
-9.973310011396170627e-02 3.383801611009413790e-01 7.583956352654826105e+02
-9.973310011396170627e-02 3.497782296853941819e-01 7.474821789541700809e+02
-9.973310011396170627e-02 3.611762982698469293e-01 7.402141791399593558e+02
-9.973310011396170627e-02 3.725743668542997322e-01 7.256525194405351158e+02
-9.973310011396170627e-02 3.839724354387524796e-01 7.183829183055840986e+02
-1.104187894118861674e-01 -1.745329251994329478e-01 8.264535287281983074e+02
-1.104187894118861674e-01 -1.631348566149801727e-01 8.410388240500006987e+02
-1.104187894118861674e-01 -1.517367880305274253e-01 8.483434153658076866e+02
-1.104187894118861674e-01 -1.403387194460746501e-01 8.629309481404848157e+02
-1.104187894118861674e-01 -1.289406508616219027e-01 8.690236848089537034e+02
-1.104187894118861674e-01 -1.175425822771691275e-01 8.811859404456439506e+02
-1.104187894118861674e-01 -1.061445136927163663e-01 8.921355100780158409e+02
-1.104187894118861674e-01 -9.474644510826360500e-02 9.103690507853857525e+02
-1.104187894118861674e-01 -8.334837652381084372e-02 9.201070564181617328e+02
-1.104187894118861674e-01 -7.195030793935808244e-02 9.504823246628617426e+02
-1.104187894118861674e-01 -6.055223935490532117e-02 9.602228557120232608e+02
-1.104187894118861674e-01 -4.915417077045255989e-02 9.760342465063546342e+02
-1.104187894118861674e-01 -3.775610218599978474e-02 9.833488659975333803e+02
-1.104187894118861674e-01 -2.635803360154704081e-02 9.870221491708445001e+02
-1.104187894118861674e-01 -1.495996501709426219e-02 1.001622796717686697e+03
-1.104187894118861674e-01 -3.561896432641516088e-03 1.016224717022496520e+03
-1.104187894118861674e-01 7.836172151811260367e-03 1.030827889690375514e+03
-1.104187894118861674e-01 1.923424073626403899e-02 1.045432310101158464e+03
-1.104187894118861674e-01 3.063230932071678292e-02 1.056395221202695893e+03
-1.104187894118861674e-01 4.203037790516955807e-02 1.071001996744234020e+03
-1.104187894118861674e-01 5.342844648962230547e-02 1.089252994397905468e+03
-1.104187894118861674e-01 6.482651507407508062e-02 1.103862336673895697e+03
-1.104187894118861674e-01 7.622458365852782802e-02 1.103899912056809171e+03
-1.104187894118861674e-01 8.762265224298060318e-02 1.107581053567204435e+03
-1.104187894118861674e-01 9.902072082743337833e-02 1.111262623978924921e+03
-1.104187894118861674e-01 1.104187894118861674e-01 1.129519082502901256e+03
-1.104187894118861674e-01 1.218168579963388731e-01 1.144133198305078167e+03
-1.104187894118861674e-01 1.332149265807916483e-01 1.162392322154551266e+03
-1.104187894118861674e-01 1.446129951652444234e-01 1.177008838654868896e+03
-1.104187894118861674e-01 1.560110637496971986e-01 1.173405801615408336e+03
-1.104187894118861674e-01 1.674091323341499182e-01 1.173446827461813882e+03
-1.104187894118861674e-01 1.788072009186026934e-01 1.191709804527993583e+03
-1.104187894118861674e-01 1.902052695030554685e-01 1.206329587845966444e+03
-1.104187894118861674e-01 2.016033380875082437e-01 1.206371822335568595e+03
-1.104187894118861674e-01 2.130014066719610188e-01 1.199124523317832200e+03
-1.104187894118861674e-01 2.243994752564137385e-01 1.217390914667292918e+03
-1.104187894118861674e-01 2.357975438408665136e-01 1.199208336259110865e+03
-1.104187894118861674e-01 2.471956124253192888e-01 1.181024400131399943e+03
-1.104187894118861674e-01 2.585936810097720917e-01 1.170129616538441724e+03
-1.104187894118861674e-01 2.699917495942247836e-01 1.151943167836700241e+03
-1.104187894118861674e-01 2.813898181786775865e-01 1.093654595973534924e+03
-1.104187894118861674e-01 2.927878867631303339e-01 9.952597542026597921e+02
-1.104187894118861674e-01 3.041859553475831368e-01 8.810596414382414423e+02
-1.104187894118861674e-01 3.155840239320358842e-01 7.911575226801277267e+02
-1.104187894118861674e-01 3.269820925164886316e-01 7.729541980376588981e+02
-1.104187894118861674e-01 3.383801611009413790e-01 7.656878913998308462e+02
-1.104187894118861674e-01 3.497782296853941819e-01 7.584209286252936408e+02
-1.104187894118861674e-01 3.611762982698469293e-01 7.730315617998307971e+02
-1.104187894118861674e-01 3.725743668542997322e-01 7.839964600732323561e+02
-1.104187894118861674e-01 3.839724354387524796e-01 7.730821481786194909e+02
-1.211044787098106146e-01 -1.745329251994329478e-01 8.810649260076435212e+02
-1.211044787098106146e-01 -1.631348566149801727e-01 8.835154556904643641e+02
-1.211044787098106146e-01 -1.517367880305274253e-01 8.883938877419511755e+02
-1.211044787098106146e-01 -1.403387194460746501e-01 9.066235827044990856e+02
-1.211044787098106146e-01 -1.289406508616219027e-01 9.139312580273989397e+02
-1.211044787098106146e-01 -1.175425822771691275e-01 9.430874239003427419e+02
-1.211044787098106146e-01 -1.061445136927163663e-01 9.431146809996553202e+02
-1.211044787098106146e-01 -9.474644510826360500e-02 9.577082958094924834e+02
-1.211044787098106146e-01 -8.334837652381084372e-02 9.650199833939005885e+02
-1.211044787098106146e-01 -7.195030793935808244e-02 9.759741950481966342e+02
-1.211044787098106146e-01 -6.055223935490532117e-02 9.869294605175726929e+02
-1.211044787098106146e-01 -4.915417077045255989e-02 1.001527703597359732e+03
-1.211044787098106146e-01 -3.775610218599978474e-02 1.012485180548540143e+03
-1.211044787098106146e-01 -2.635803360154704081e-02 1.023443718380455948e+03
-1.211044787098106146e-01 -1.495996501709426219e-02 1.012549616964292909e+03
-1.211044787098106146e-01 -3.561896432641516088e-03 1.018652965557813673e+03
-1.211044787098106146e-01 7.836172151811260367e-03 1.033256217427712045e+03
-1.211044787098106146e-01 1.923424073626403899e-02 1.058788610257088521e+03
-1.211044787098106146e-01 3.063230932071678292e-02 1.089179985009491475e+03
-1.211044787098106146e-01 4.203037790516955807e-02 1.085573489885018716e+03
-1.211044787098106146e-01 5.342844648962230547e-02 1.089252994397905468e+03
-1.211044787098106146e-01 6.482651507407508062e-02 1.103862336673895697e+03
-1.211044787098106146e-01 7.622458365852782802e-02 1.118472886426399782e+03
-1.211044787098106146e-01 8.762265224298060318e-02 1.136728000797766981e+03
-1.211044787098106146e-01 9.902072082743337833e-02 1.151341055388536006e+03
-1.211044787098106146e-01 1.104187894118861674e-01 1.169598900234027042e+03
-1.211044787098106146e-01 1.218168579963388731e-01 1.173283167254509408e+03
-1.211044787098106146e-01 1.332149265807916483e-01 1.169680067748463898e+03
-1.211044787098106146e-01 1.446129951652444234e-01 1.177008838654868896e+03
-1.211044787098106146e-01 1.560110637496971986e-01 1.195270564595778296e+03
-1.211044787098106146e-01 1.674091323341499182e-01 1.213533628377647801e+03
-1.211044787098106146e-01 1.788072009186026934e-01 1.235442393201218010e+03
-1.211044787098106146e-01 1.902052695030554685e-01 1.220907627607273980e+03
-1.211044787098106146e-01 2.016033380875082437e-01 1.228239647223593465e+03
-1.211044787098106146e-01 2.130014066719610188e-01 1.231927407579874398e+03
-1.211044787098106146e-01 2.243994752564137385e-01 1.221035806962542893e+03
-1.211044787098106146e-01 2.357975438408665136e-01 1.232013510955463744e+03
-1.211044787098106146e-01 2.471956124253192888e-01 1.224766153526889639e+03
-1.211044787098106146e-01 2.585936810097720917e-01 1.210227613309066101e+03
-1.211044787098106146e-01 2.699917495942247836e-01 1.192042549429907012e+03
-1.211044787098106146e-01 2.813898181786775865e-01 1.173856075090080139e+03
-1.211044787098106146e-01 2.927878867631303339e-01 1.159313825588482814e+03
-1.211044787098106146e-01 3.041859553475831368e-01 1.053626109065502078e+03
-1.211044787098106146e-01 3.155840239320358842e-01 9.576533786113259339e+02
-1.211044787098106146e-01 3.269820925164886316e-01 8.555972552251708976e+02
-1.211044787098106146e-01 3.383801611009413790e-01 8.082261694027339445e+02
-1.211044787098106146e-01 3.497782296853941819e-01 7.985297825344239300e+02
-1.211044787098106146e-01 3.611762982698469293e-01 7.912634623610803146e+02
-1.211044787098106146e-01 3.725743668542997322e-01 7.876429599184434664e+02
-1.211044787098106146e-01 3.839724354387524796e-01 7.913152230702023644e+02
-1.317901680077350757e-01 -1.745329251994329478e-01 9.101910808772402106e+02
-1.317901680077350757e-01 -1.631348566149801727e-01 9.247785879428006410e+02
-1.317901680077350757e-01 -1.517367880305274253e-01 9.393673521985716661e+02
-1.317901680077350757e-01 -1.403387194460746501e-01 9.539573828955815316e+02
-1.317901680077350757e-01 -1.289406508616219027e-01 9.649075354869918328e+02
-1.317901680077350757e-01 -1.175425822771691275e-01 9.685762507967173178e+02
-1.317901680077350757e-01 -1.061445136927163663e-01 9.758869830933959975e+02
-1.317901680077350757e-01 -9.474644510826360500e-02 9.831985915806756111e+02
-1.317901680077350757e-01 -8.334837652381084372e-02 1.023285376165453044e+03
-1.317901680077350757e-01 -7.195030793935808244e-02 1.033027451121426566e+03
-1.317901680077350757e-01 -6.055223935490532117e-02 1.039128730976075303e+03
-1.317901680077350757e-01 -4.915417077045255989e-02 1.027021144279893178e+03
-1.317901680077350757e-01 -3.775610218599978474e-02 1.019769227561769981e+03
-1.317901680077350757e-01 -2.635803360154704081e-02 1.034370134738762772e+03
-1.317901680077350757e-01 -1.495996501709426219e-02 1.052614554230076237e+03
-1.317901680077350757e-01 -3.561896432641516088e-03 1.070860497442275118e+03
-1.317901680077350757e-01 7.836172151811260367e-03 1.085465454286624663e+03
-1.317901680077350757e-01 1.923424073626403899e-02 1.100071674350824651e+03
-1.317901680077350757e-01 3.063230932071678292e-02 1.111036418621094981e+03
-1.317901680077350757e-01 4.203037790516955807e-02 1.125645022108917829e+03
-1.317901680077350757e-01 5.342844648962230547e-02 1.132968891129918347e+03
-1.317901680077350757e-01 6.482651507407508062e-02 1.133007235518047310e+03
-1.317901680077350757e-01 7.622458365852782802e-02 1.133045822673985185e+03
-1.317901680077350757e-01 8.762265224298060318e-02 1.146443597972647467e+03
